Season,Team,GP,W,L,WIN%,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PLUS_MINUS,Opponent,Opp_Rk,SOS,avg_age,avg_pts_top10,avg_production_score,injury_rate,Coach,Yw/Franch,YOverall,CareerW,CareerL,CareerW%,FirstRoundPicks,SecondRoundPicks,Coach_Count,Payroll,NWins,Rk,Home_W,Home_L,Road_W,Road_L,E_W,E_L,W_W,W_L,Pre-ASG_W,Pre-ASG_L,Post-ASG_W,Post-ASG_L
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,Boston Celtics,2.2777777777777777,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,Chicago Bulls,22.77777777777778,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,Detroit Pistons,29.61111111111111,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,Washington Wizards,26.194444444444443,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,Charlotte Hornets,18.22222222222222,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,Dallas Mavericks,9.11111111111111,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,Philadelphia 76ers,10.25,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,Chicago Bulls,22.77777777777778,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,Indiana Pacers,27.333333333333332,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,Portland Trail Blazers,34.166666666666664,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,Utah Jazz,3.4166666666666665,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,Phoenix Suns,1.1388888888888888,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,Denver Nuggets,12.527777777777777,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,Toronto Raptors,13.666666666666666,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,Memphis Grizzlies,4.555555555555555,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,New Orleans Pelicans,23.916666666666664,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,Oklahoma City Thunder,31.88888888888889,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,Cleveland Cavaliers,14.805555555555555,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,Washington Wizards,26.194444444444443,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,Charlotte Hornets,18.22222222222222,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,New York Knicks,21.63888888888889,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,Charlotte Hornets,18.22222222222222,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,Boston Celtics,2.2777777777777777,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,San Antonio Spurs,20.5,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,Utah Jazz,3.4166666666666665,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,Brooklyn Nets,17.083333333333332,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,Washington Wizards,26.194444444444443,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,Charlotte Hornets,18.22222222222222,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,Chicago Bulls,22.77777777777778,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,Denver Nuggets,12.527777777777777,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,Atlanta Hawks,15.944444444444445,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,Miami Heat,6.833333333333333,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,New Orleans Pelicans,23.916666666666664,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,Milwaukee Bucks,7.972222222222221,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,Milwaukee Bucks,7.972222222222221,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,Philadelphia 76ers,10.25,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,Washington Wizards,26.194444444444443,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,Portland Trail Blazers,34.166666666666664,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,Los Angeles Lakers,25.055555555555554,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
2021,Orlando Magic,72,23.916666666666664,58.08333333333333,0.292,54.78055555555555,118.44444444444444,43.61944444444444,101.58888888888887,42.9,12.41388888888889,36.21666666666667,34.3,18.905555555555555,24.37222222222222,77.5,11.844444444444443,39.975,51.70555555555555,24.82777777777778,14.577777777777778,7.858333333333333,5.011111111111111,6.0361111111111105,19.58888888888889,21.183333333333337,-10.591666666666669,Chicago Bulls,22.77777777777778,0.5456685857248282,28.35019841269841,16.53666666666667,0.4456824281879378,0.6842334494773519,Steve Clifford,3,8,292,345,0.458,2.2777777777777777,1.1388888888888888,1,121739163.0,23.916666666666664,28,11,25,10,26,13,29,8,22,13,23,28,8
